1.7960917,-2.7439167,-4.632537,-5.455817,-3.527155,-6.0164013,-6.728186,-4.6613755,-7.4059114,-5.8301926,-3.106694,0.32323623,2.5067878,7.306364,6.0917234,2.569531,-0.6753111,-1.5598863,0.51427305,-0.5234133,-7.5771646,0.23194823,2.6753986,8.735035,3.9991174,3.4208393,3.10006,7.945243,6.8678317,9.8960705,16.506565,17.86685,18.774433,23.577932,18.413391,2.388237,-7.493555,-11.420498,-13.241384,-13.276627,-11.329095,-10.81331,-11.116131,-7.80629,-6.777116,4.2673383,8.624732,7.826625,11.296413,11.111178,11.702731,11.677488,14.529154,20.209225,22.384415,23.327013,22.973425,23.499958,24.053028,23.792484,21.428175,17.340868,18.289429,17.573696,19.610184,18.088371,16.97062,18.881882,19.827461,23.711239,22.024485,19.631735,16.236532,15.030319,18.19349,10.51459,-6.369314,-16.777887,-9.544153,-5.7782984,1.1762967
-17.66587,-26.594677,-30.628344,-30.80339,-26.118536,-24.980995,-25.06411,-22.397556,-22.6404,-21.447632,-17.265333,-12.831919,-11.53308,-12.074875,-11.955389,-12.842904,-16.522919,-21.74024,-17.179386,-15.039539,-10.700383,-12.049755,-4.914188,0.49950755,-4.100543,-7.061693,-6.642499,-4.124113,-2.1871195,0.1439926,0.76654255,0.02022016,-3.514067,-0.7360344,4.3275228,-6.074066,-10.570014,-14.788765,-12.667187,-16.605238,-18.778957,-19.316647,-17.133808,-16.600922,-20.263874,-7.9650764,0.2170192,-1.8873695,-2.457787,-4.527551,-2.7847433,2.4471285,3.7508588,0.63986826,-0.6570437,0.18792637,-2.7069669,-3.0622687,-4.0111012,-7.5680385,-8.637037,-8.000929,-6.444409,-6.8363786,-7.2716904,-5.8934507,-9.281725,-9.402561,-13.500244,-13.08123,-12.057437,-9.766931,-8.638753,-13.449272,-15.171932,-16.976645,-14.585709,-21.31303,-25.207396,-19.492502,-6.458061
0.55748045,3.880002,6.2992573,6.411501,3.2237887,3.4114828,-1.6534722,-3.6216922,1.1697975,7.0529323,7.8715286,9.09359,12.425962,17.002983,17.357075,15.679281,13.283999,10.507204,8.651919,5.8888617,3.855019,2.2528882,8.725426,15.502358,17.049097,21.77082,25.546797,19.242922,15.155064,17.698307,16.013624,9.888672,2.8410568,0.54552543,6.449569,4.7245975,5.2955046,-0.0314281,-0.682855,-1.310186,0.5874752,0.9671037,0.677644,-0.2392199,4.8954434,10.893775,17.817286,18.234848,20.166634,19.828005,17.483652,16.430908,16.453684,11.907602,11.5961075,11.14318,6.19485,5.6614695,3.8898845,3.0481732,5.1532297,8.988964,8.163806,5.5640526,7.624488,5.6434507,7.4375267,7.0472164,8.622649,11.263099,7.835519,9.375639,8.979363,6.1195183,3.7829592,-0.4945116,-7.3102202,-13.360902,-20.66121,-20.021244,-14.209967
13.044863,17.268223,18.171661,18.360615,13.584566,10.583807,5.6145287,3.8034186,5.808523,9.236426,5.860969,5.045073,7.162251,9.110111,8.611841,8.164663,9.976115,7.6622934,5.0223765,-1.5982449,-13.082326,-16.63261,-16.219442,-13.604971,-11.697037,-8.360026,-10.634897,-13.542395,-21.091368,-23.245594,-27.327843,-28.907932,-22.947021,-11.507031,-2.6375272,-5.221443,-8.195783,-10.62829,-10.216589,-9.459295,-5.8314314,-3.0060892,-1.73928,-0.8996136,4.662196,-0.87185454,-5.28071,-13.660135,-15.603532,-14.306677,-12.033898,-14.015481,-13.413282,-12.989564,-16.561926,-22.884182,-24.339031,-22.555077,-18.734241,-19.94307,-19.883032,-19.504013,-18.67496,-16.98753,-13.817126,-15.909691,-14.661348,-14.60046,-15.252328,-13.878152,-11.823747,-12.18541,-10.237322,-6.5221786,-7.169396,-7.3049464,-10.980398,-20.032583,-20.770199,-12.719837,-11.2014
6.092901,0.30168033,-1.4850998,0.8978478,4.7564936,5.6683035,0.7581208,2.1376944,2.0163424,0.49294183,0.97229254,0.45089388,1.7866219,0.047231615,-2.1435385,-0.86510307,0.0046394765,-4.0544777,-3.7670617,-5.8769093,-8.885025,-21.241165,-22.466991,-20.610834,-18.293303,-11.570583,-14.054037,-15.197921,-14.576868,-14.455785,-14.980164,-14.032984,-9.751686,-3.5593011,3.0067577,6.7368283,3.924395,2.8154044,2.9779763,1.4807463,1.4349676,5.144791,6.185641,4.073596,5.870324,4.983696,0.69267845,-9.526969,-15.84964,-17.119228,-18.200478,-18.218811,-18.117489,-16.125122,-15.998078,-16.981848,-14.430824,-9.010338,-7.822586,-9.105034,-8.504584,-7.2595673,-8.552776,-9.501713,-8.288557,-5.9288225,-7.6444206,-6.35625,-12.573248,-13.3486805,-12.479172,-13.177318,-12.993338,-12.638599,-13.118804,-11.636726,-4.9972525,-11.332672,-3.7800517,-1.665412,-2.6454291
4.676939,5.8412933,7.7672606,8.044388,11.080539,11.492926,7.3579206,6.376767,7.864446,6.3212976,7.672662,6.1094866,5.555845,1.8458664,-0.53011453,1.2368686,-0.6875254,-3.1707227,-1.8110373,-2.3764443,2.766954,6.327692,11.585536,13.799847,19.610924,23.996174,24.380825,22.597242,22.223965,28.697435,30.756374,28.517036,22.686356,14.045529,10.398795,19.837591,17.963383,13.008133,8.762233,10.227242,10.634174,12.883479,8.643823,6.203366,12.295963,13.49755,15.457209,20.670313,23.552574,24.317163,23.125683,24.217703,26.311764,27.591255,27.733398,28.661602,26.796278,27.607399,26.065956,25.790558,27.309555,30.039751,29.875492,26.431799,27.706419,28.99053,27.815613,28.514843,27.647171,30.666973,28.355358,26.273685,25.77277,23.98391,28.4678,23.422438,15.14208,8.714807,6.5714846,3.3629804,-2.5514588
-5.979746,0.26542616,4.9014707,6.077774,6.0349793,1.2544804,2.3123903,2.586334,-0.23094165,-3.0637913,-4.475687,-3.916513,-6.2813425,-15.036886,-17.034952,-15.380139,-16.08918,-19.2384,-16.95446,-12.1019535,-8.073401,2.692666,7.420603,11.061578,10.072686,6.7637243,7.0304065,3.4020963,-3.1355305,-0.60183233,-6.0634394,-12.362834,-16.820995,-17.783726,-22.713097,-14.111441,-7.544794,-7.55717,-13.065711,-9.776624,-9.124956,-9.853888,-11.245306,-6.788805,-3.8283467,-15.068101,-20.285137,-7.6026225,-1.1247836,-1.98776,2.1968398,5.0755134,7.3314905,7.098454,1.7478776,-0.05828956,-3.3925948,-7.329006,-6.426627,-8.356918,-8.434296,-7.980852,-5.0117106,-6.7218704,-6.4956384,-6.0143423,-8.965496,-12.024681,-11.072476,-8.619022,-5.500686,-2.957635,-1.4378055,1.6945186,6.820202,8.928665,10.383903,7.7071652,3.9764538,1.9665287,-4.4782085
0.34178486,0.098900795,5.8941917,5.1936684,4.732025,6.434709,6.751957,6.8465524,3.699564,5.3439684,2.4316072,-0.63217556,-0.13791978,-5.3630424,-6.1704903,-6.34356,-5.392858,-6.2230387,-6.384172,0.7904774,4.1356974,1.1379571,-0.58229893,-1.4465425,-2.4384384,1.3972554,4.9280176,1.6879402,0.49664208,2.1165566,2.2442608,-0.3180871,-6.927621,-4.7696733,-6.249305,0.8790252,3.9524484,3.4061613,-2.651816,-3.4753761,-1.863002,-0.6607753,4.2881117,6.968196,3.2107413,-3.6243486,-8.657694,-3.1107686,2.1360564,-3.655888,-4.7544484,-4.4225774,-5.91448,-1.7385914,-2.4391475,-3.5716324,-1.4385012,-0.84627765,3.0345774,0.017109739,2.0460958,2.0754797,4.8423805,6.593725,6.0633616,4.203909,0.28351247,0.6350913,1.7460093,1.1982551,2.3785286,4.2022057,1.0649014,1.668244,0.87094915,5.1742496,7.013624,3.624486,5.038479,0.08240613,-2.4763246
-8.204226,-11.555052,-8.557277,-12.772628,-14.426314,-9.724403,-10.717544,-9.923939,-9.862647,-8.296453,-14.374346,-20.05642,-17.292778,-23.552685,-24.101578,-25.311914,-26.865376,-27.46014,-25.686127,-24.012684,-11.357483,-4.4367013,-5.276698,-10.520841,-17.987745,-21.397411,-18.535263,-14.173195,-13.361795,-8.204933,-2.3162723,6.3457685,5.2255564,7.54352,5.0078382,1.3144757,-4.4615436,-3.5409205,-6.8751287,-7.100567,-5.926738,-7.8149137,-6.2621865,-7.8280883,-9.102303,-2.7120838,2.1040027,3.5864117,4.2369914,-2.928216,-7.0232706,-9.611734,-11.027237,-5.810006,-6.1649446,-6.663654,-4.0135484,-1.1623286,1.9379592,-1.5652598,1.3026506,2.5507002,0.1330669,-0.5353142,1.8102993,2.886269,3.0095665,-0.1917432,0.80430967,1.5334069,0.71158636,0.39524758,-1.3091456,-4.7730694,-3.0368216,0.041712284,-0.8779355,-8.270987,-2.8422208,-2.1729906,0.6544418
-12.941794,-14.006239,-9.372856,-6.9648075,-9.865563,-11.386431,-9.527679,-8.091952,-8.144369,-10.628989,-16.615623,-18.561153,-17.203999,-22.796904,-26.201965,-26.196407,-27.757408,-29.542847,-24.839546,-23.280743,-17.376057,-6.0874996,-4.373249,-8.665283,-16.21094,-19.823456,-18.310078,-18.642176,-20.056858,-13.57783,-9.132818,-3.6919613,-2.909806,-3.582456,-11.292428,-16.637875,-15.396577,-5.1547136,-6.026433,-8.392236,-10.929295,-14.538825,-15.47585,-13.472246,-12.47145,-4.119926,7.0827947,5.775692,1.8872786,-5.7976103,-7.658079,-10.291366,-8.92021,-6.978634,-9.772751,-6.265388,-5.7686825,-7.4178705,-5.4075885,-8.687769,-6.430789,-4.950598,-7.657996,-10.5105915,-9.356576,-7.516858,-7.329574,-10.886483,-10.85809,-8.798355,-10.479439,-11.617006,-12.784988,-12.432644,-9.500692,-8.38759,-11.009087,-8.07357,-1.4220817,-4.945652,1.0991917
